Radiation_Level,Shielding_Thickness,Temperature,Orbit_Altitude,Cosmic_Ray_Flux,Anomaly_Frequency,Impact_Severity
197.8443364,18.0535196,-71.30396936,35790.61862,373.4080756,22,Normal
47.82577327,15.04415953,49.1895995,18743.2292,2716.994333,10,Normal
25.52295098,1.17567609,17.74239485,20216.90807,2706.795165,11,Normal
192.7582011,15.06437939,16.98370408,8493.668532,644.881961,11,Normal
18.26514918,7.529551189,-40.92958279,27595.37093,3570.62296,1,Normal
153.5082981,17.29728222,116.5104661,8204.817377,685.6536375,19,Normal
75.21177565,3.389606306,49.37217024,25790.24181,4613.822403,14,Normal
78.6263441,4.171343359,-31.06983804,31008.53162,1352.117819,1,Normal
128.8201695,9.322138394,106.6593621,37452.48417,8694.637964,0,Severe_Impact
228.5353571,15.07053644,-80.83192568,5497.053766,12640.31147,6,Mild_Impact
17.44729043,18.05071071,104.0222936,29937.71516,6711.024906,1,Severe_Impact
503.1684056,18.92001021,-20.47535689,10324.12597,7432.043535,28,Mild_Impact
437.0285602,7.511672117,-93.24196143,36521.7913,17193.602,52,Severe_Impact
156.7830065,13.97157346,16.98108736,37816.39294,2416.535444,7,Normal
174.5079442,13.3003398,34.20073239,38668.28853,2967.105837,3,Normal
353.823093,5.457535629,-1.110051039,38515.66154,13151.33883,22,Severe_Impact
526.3735411,5.808105022,-41.01438672,24320.99916,162.9903863,27,Mild_Impact
575.588579,2.64647582,-40.33091475,12276.14662,19707.94582,11,Severe_Impact
577.358136,18.00355446,-82.94008279,5505.453865,14909.88957,5,Severe_Impact
177.7875457,9.020557895,-89.61524342,31507.85527,1507.534685,18,Normal
46.65611884,6.096027855,-22.96277259,28710.8518,4430.68681,2,Normal
219.4240767,14.89365137,27.0908427,35627.64454,4231.252474,23,Normal
503.7249516,11.82789556,25.5623049,3628.391639,718.8933842,26,Mild_Impact
26.81851124,7.959331174,18.21895847,39031.63602,1973.970596,9,Normal
832.477337,18.992007,-28.75309721,24603.83691,649.9961152,81,Severe_Impact
59.32527225,3.4413442,87.0454249,26112.54067,4714.133726,21,Normal
536.7415708,3.675275475,-33.30443853,3329.180337,5661.958362,27,Mild_Impact
580.4093969,12.92714552,89.69290038,26332.09797,2698.078673,3,Mild_Impact
32.01468862,16.69814323,80.94976985,30379.92512,21.03607161,13,Normal
31.28556773,10.33697367,-89.53885008,29463.37976,597.591041,10,Normal
824.416836,2.485409722,95.83001979,39928.16485,8935.414158,68,Severe_Impact
17.57146142,1.862070003,133.4525331,7006.105429,1641.903831,19,Normal
217.1667936,3.020816621,-40.97244657,26914.5454,2862.711009,18,Normal
265.2516415,6.553252288,16.34579501,22247.74101,11455.62218,18,Mild_Impact
537.2980954,17.96307124,-39.4687861,24866.92912,3563.782342,69,Severe_Impact
78.17676868,13.08852278,-0.346997377,9020.193944,15339.62805,22,Severe_Impact
320.4520259,5.192737973,15.57099581,10710.74919,7402.708274,14,Mild_Impact
390.5743657,2.630906874,-34.31926828,5696.193374,11611.93112,35,Mild_Impact
168.5170745,16.78068579,8.137574669,26047.81521,1964.415195,5,Normal
48.52666146,3.450906709,127.0427139,30363.38149,8066.375613,45,Mild_Impact
293.0818603,4.255076292,-85.42594597,5059.659397,8690.874975,18,Mild_Impact
516.5261216,8.918059596,18.0941598,9327.228941,9669.623993,35,Mild_Impact
207.184629,7.986986986,-62.94081356,28574.2738,2943.289607,3,Normal
64.3180444,18.91646962,-18.95435962,21802.65746,1300.832925,1,Normal
126.8186078,10.89732523,-97.80400837,6845.023125,8842.165742,44,Severe_Impact
113.1465973,13.71661426,-68.6167376,20032.31172,1316.916158,13,Normal
224.6445029,19.4155867,105.9380288,25452.23349,4198.085163,4,Normal
35.927188,4.397228925,48.23231068,29291.49603,1292.139922,17,Normal
472.8377162,15.30270995,124.2970045,39422.54001,16066.67046,66,Severe_Impact
111.2538874,15.88394416,41.58978365,24044.26204,19242.88414,76,Severe_Impact
172.2824027,1.135314053,-11.48438295,38552.78436,4196.470314,5,Normal
881.1023252,18.98553324,113.1809379,20551.47303,18620.06634,49,Severe_Impact
120.1901576,19.99908934,-24.53583703,1822.708851,1383.938414,3,Normal
747.4066244,2.481552878,104.8503961,36642.80309,15350.26058,13,Severe_Impact
166.3284898,16.99135937,95.0343634,3268.97076,3348.449591,16,Normal
181.3565873,15.68142456,20.47582647,17373.29929,9888.225651,37,Mild_Impact
524.9613254,4.652635759,-47.71269275,25179.13545,9194.346616,0,Severe_Impact
247.613767,15.91213552,110.4829444,23264.44911,1226.954404,79,Severe_Impact
808.6970324,12.98202919,-86.60310442,7146.854922,17352.98784,39,Severe_Impact
459.2747369,4.519558238,123.3679894,37371.20221,10485.83219,58,Mild_Impact
565.9648524,13.80535239,124.5796059,1537.564613,13330.6967,0,Severe_Impact
164.5505721,14.43731388,43.74919216,26840.35024,3055.932064,18,Normal
47.05284252,8.763888636,147.3983508,7374.781643,68.9043897,24,Normal
899.076924,12.22455202,71.77786201,8373.524612,7748.860254,1,Severe_Impact
33.98661298,5.499173856,57.69197707,21348.35692,3675.942471,11,Normal
54.102667,3.061330498,58.66752662,23795.86981,653.1796905,17,Normal
643.3156296,6.410500371,69.40194273,8854.915471,13106.32666,18,Severe_Impact
322.1349234,2.24958461,-46.98499562,29156.84189,10414.46669,3,Mild_Impact
23.1478225,3.887000703,54.40729051,24442.33991,17897.89019,62,Severe_Impact
502.9658417,12.9612965,46.23905448,3008.447195,12788.9052,26,Mild_Impact
438.5723743,1.935347778,95.03028024,2458.35175,7026.599203,6,Mild_Impact
154.4265681,8.972595614,73.95570588,39586.25343,732.2384645,4,Normal
476.3293235,2.6396676,-61.3411612,9614.517772,3355.151894,40,Mild_Impact
364.7039658,9.125186716,62.376575,26116.32358,3869.384635,15,Mild_Impact
335.6619802,3.294419577,134.4585165,26670.50437,4171.366476,56,Severe_Impact
300.4402668,17.04316199,38.48939739,2407.294025,16047.40872,47,Severe_Impact
379.950533,8.668732914,134.8143294,7535.493133,11094.47705,41,Mild_Impact
871.4463568,11.46064398,101.969065,13603.69748,10301.19168,22,Severe_Impact
560.313051,14.17476783,71.93693376,3855.725776,7820.23393,54,Severe_Impact
306.8350181,14.21781309,64.13352019,35928.85069,10736.43919,55,Mild_Impact
663.5352138,17.15193427,69.91452373,2917.704768,11394.94872,17,Severe_Impact
380.6743974,16.42667242,43.22686337,2027.617974,6532.875902,61,Mild_Impact
4.706961243,3.79343158,-61.27525736,24398.15194,4779.489114,23,Normal
215.7726082,18.95815976,88.63342625,4014.726114,2910.305716,8,Normal
92.7050311,6.892720561,60.86312918,39470.28566,1802.128613,23,Normal
991.7189328,9.582497456,-44.52708074,28447.09396,19787.26845,34,Severe_Impact
954.009804,18.55501801,-95.93302312,10075.65762,6557.663196,83,Severe_Impact
111.7556976,10.48844154,48.71607539,5409.310711,2304.30068,21,Normal
85.69773075,6.043519458,85.37762977,31854.42985,1892.398107,18,Normal
249.051793,3.431747641,0.918401109,30390.91735,2209.803247,17,Normal
453.0113328,2.694152676,37.44342427,4599.185058,4747.910749,20,Mild_Impact
502.2388026,4.387159498,-63.37678051,22800.75588,17355.07145,51,Severe_Impact
239.7053302,11.30235483,31.04344654,20817.0688,4206.926713,3,Normal
838.590728,2.182672817,-11.87739264,16730.99059,16244.52571,62,Severe_Impact
292.1841196,7.919436566,-55.45071752,29529.73443,4634.678747,55,Mild_Impact
110.6138273,6.275338901,18.96229481,25024.30532,11899.80629,59,Severe_Impact
124.8598225,12.27868796,-20.88787383,14766.2381,2204.154064,0,Normal
379.272895,12.3606769,-18.5680721,9422.744449,18936.13012,52,Severe_Impact
16.14074736,6.659707789,81.25014077,31151.78638,9373.837504,5,Mild_Impact
409.0095151,18.1164818,73.6024822,37453.2255,12996.24889,10,Mild_Impact
234.7685929,17.42648126,89.63441305,32723.20653,3094.569985,18,Normal
536.1031434,15.53546942,-97.8620634,34495.21791,22.29086815,22,Mild_Impact
72.08274515,16.50894714,38.86116895,22356.88047,980.274993,1,Normal
78.009384,15.56943402,76.1521225,8072.62525,2726.571181,19,Normal
193.0000691,17.09687035,-90.84271353,38108.85504,1081.288394,17,Normal
572.9765146,15.07456789,-18.10354103,34366.95903,1424.723451,31,Mild_Impact
188.413338,12.08311499,60.237548,4939.024949,396.7769532,11,Normal
136.3117325,7.229082273,-7.835852425,35349.29641,1655.030875,76,Severe_Impact
99.7114251,5.893779436,-89.94432387,18190.25459,210.9491589,6,Normal
1.209162096,2.355232714,63.74990876,30626.44519,4571.412113,24,Normal
7.36373804,13.79456189,97.99461402,25390.74186,3067.177146,10,Mild_Impact
172.0127143,11.20874359,4.550873825,23022.58122,592.4394105,24,Normal
263.008509,10.92866333,73.08608131,2404.749817,19387.74008,3,Severe_Impact
491.4055078,4.549730812,-43.34297453,31044.92787,5587.658538,37,Mild_Impact
152.5683873,4.256091771,22.24255257,5430.908527,1164.688223,16,Normal
152.7574176,12.56303732,105.517974,27195.9368,5254.419912,49,Severe_Impact
583.6687586,2.116742722,93.45130532,38794.0367,2302.01365,54,Severe_Impact
178.9176205,18.98240276,67.72150838,31341.49021,3809.569631,39,Mild_Impact
791.306948,10.19238945,-29.89841237,26036.31249,1551.240176,83,Severe_Impact
505.9847158,19.38329446,92.24323788,28954.2509,17001.20422,30,Severe_Impact
112.8569653,15.46658844,-11.69047994,3948.844028,569.384676,7,Normal
195.7863619,7.020678036,-92.73567499,12964.88393,4948.933094,5,Normal
397.6063568,3.420216926,-93.1482971,7404.578359,12848.18149,50,Mild_Impact
271.0463376,8.450528481,-25.38810941,31950.36452,6738.101574,62,Mild_Impact
578.5489783,7.997476426,74.92648582,33148.4176,12805.5088,2,Mild_Impact
830.5082516,4.950402071,-65.27585087,2376.643944,5617.701988,11,Severe_Impact
438.392946,14.33145815,140.4540184,25550.56568,16938.96855,37,Severe_Impact
5.259462542,5.742458162,35.43146023,23621.69522,5602.054657,23,Mild_Impact
29.03516345,7.047854306,-61.88521793,17591.59828,4216.941708,2,Normal
359.3676475,14.54707359,54.48688975,17926.17449,1016.915471,2,Mild_Impact
8.386213925,7.465054369,91.52097315,19240.91581,942.8285685,10,Normal
221.779797,9.07180256,-86.25244576,1493.869449,8440.13816,59,Severe_Impact
472.3015466,2.254735078,39.45702394,28832.05709,10456.7265,13,Mild_Impact
442.26779,16.84895318,-97.95297567,28502.97334,7960.860089,46,Mild_Impact
453.6244337,14.70693492,-11.63024638,25968.30177,1921.784621,36,Mild_Impact
338.8494251,10.48890429,-28.59644807,33853.73232,4467.881578,1,Mild_Impact
471.6870886,9.867991892,20.78936868,6972.102517,5072.912844,15,Mild_Impact
228.4735846,13.05083505,2.646367165,9073.538868,1012.207063,1,Normal
152.9889703,14.0081533,-77.10574712,39472.65174,1475.562038,18,Normal
884.2199938,19.25989024,-90.72362604,29103.74407,5328.015896,27,Severe_Impact
112.6572459,11.67316694,18.32522854,6436.202017,5215.605832,50,Mild_Impact
180.0904343,12.16658888,-49.20435148,8324.246984,549.571219,17,Normal
360.2018476,4.134388498,-49.70712361,31494.8252,12140.62042,46,Mild_Impact
236.2383499,7.569412096,-49.60564229,22733.54602,519.4875816,36,Mild_Impact
527.263174,7.4295012,147.2759131,34923.8891,9477.606352,15,Severe_Impact
611.7967438,8.157582242,74.02743331,37186.98066,12394.70198,39,Severe_Impact
684.694446,2.063810791,10.49958507,39807.9229,14892.14745,69,Severe_Impact
582.3446858,13.45773859,-30.71197403,30075.47114,12465.30611,0,Severe_Impact
129.5259897,2.382963548,-24.79635468,16853.68616,440.056595,24,Normal
211.2445378,3.723585256,-27.7204291,5925.227153,1576.34214,35,Mild_Impact
118.2895289,1.927026378,0.452416183,11546.60301,10647.50926,59,Mild_Impact
593.7087354,14.48060346,-20.68738219,1861.228057,785.900305,8,Severe_Impact
425.6254404,5.290378115,71.21696386,13707.26736,7650.59025,5,Severe_Impact
349.6695721,1.334185505,66.71131863,6958.163834,10325.92743,11,Mild_Impact
381.5564078,11.29852877,112.5843776,11675.23651,17572.15213,35,Severe_Impact
908.5210416,6.113140501,101.7051419,31388.47918,16325.92916,78,Severe_Impact
10.03292533,4.958437442,-53.76161414,15820.94061,1953.121837,4,Normal
650.5007286,11.81096898,-36.43677808,24149.76346,5349.665366,47,Severe_Impact
223.9881447,19.69610748,141.0073082,7571.674117,4756.968637,10,Normal
79.37795689,5.677948752,-12.33675985,23028.54568,11344.99732,14,Mild_Impact
158.1272644,12.08250301,126.6610913,38510.42199,2428.694861,0,Normal
950.1146464,12.12277916,22.54344432,27293.43029,8093.47829,18,Severe_Impact
174.3690004,4.4238899,-86.54884056,5971.811203,2304.348546,78,Severe_Impact
460.9659636,3.231104829,144.0994441,11269.39372,15268.23466,78,Severe_Impact
123.5828052,6.214144433,114.5185596,9982.512486,4310.110984,18,Normal
500.9846701,18.00075403,-24.93154149,11410.02015,10393.6815,46,Mild_Impact
660.1570992,10.48012941,105.7940563,7794.885607,5275.058998,59,Severe_Impact
40.18059236,9.594118493,-92.30502136,11761.08968,970.6198305,4,Normal
65.9456347,9.246510197,31.51048757,38913.01846,3933.685596,17,Normal
115.1323451,19.49738273,61.33694453,8516.951235,2064.861029,18,Normal
322.2494441,1.684131375,-27.27789335,36963.81759,8433.360402,20,Mild_Impact
462.6269056,8.18170414,-65.44965556,5657.898185,8221.589389,14,Mild_Impact
903.4436638,3.108839706,149.4073532,1769.041407,15156.91176,51,Severe_Impact
37.21329386,15.87392012,-91.89019524,32257.76832,3528.631091,0,Normal
164.2432028,16.44210985,-95.19558513,21981.83797,4758.565425,12,Normal
252.1949078,7.706002165,145.7696175,18632.99013,7634.592973,35,Mild_Impact
66.051636,11.79059156,-80.47840056,17843.06166,1619.711352,7,Normal
337.1355353,9.949085526,-29.19448933,3970.853783,8294.977618,42,Mild_Impact
909.8699362,15.67094452,-20.74292279,5598.171176,15711.39214,61,Severe_Impact
360.4428881,2.690639939,-31.02677855,25012.76005,12205.51876,23,Mild_Impact
995.9121064,3.916849049,66.99238462,18252.18116,14468.47085,39,Severe_Impact
413.8974758,15.33847733,-64.47799149,20326.64205,6053.680251,44,Mild_Impact
7.207373655,3.987711553,132.7611919,4785.919853,4110.148524,18,Normal
346.3017925,4.716609574,-90.08623572,14593.75851,12222.0033,55,Mild_Impact
765.4084378,13.13885841,68.11437825,22209.64164,1769.007366,44,Severe_Impact
83.7736174,3.595485346,115.0947693,13504.12423,3565.525055,9,Normal
57.30725503,8.155974336,-15.44303753,24673.09626,4802.968708,41,Mild_Impact
204.709596,7.575423313,125.108823,30959.33558,2423.053356,20,Normal
70.9662137,12.18876556,134.4195302,29736.67334,4088.302184,7,Normal
238.3561096,12.40267713,135.5021743,21419.993,6744.459925,41,Mild_Impact
22.68092864,16.52178499,124.3234188,20308.56142,4557.481938,11,Normal
320.3755684,17.25450966,-91.68493539,21300.02406,1211.129099,83,Severe_Impact
231.7143483,2.222067297,75.62435698,7927.611322,300.6002429,5,Normal
851.7547874,8.079051304,67.71621792,33191.57636,3047.444448,5,Severe_Impact
15.78265841,15.25120654,21.91053018,12515.25661,1842.260725,15,Normal
210.4366068,11.73404845,7.110122741,22322.90829,1857.892098,57,Mild_Impact
33.69864315,1.669606492,-1.277939112,26852.68206,2132.511379,5,Normal
238.8359219,13.16740503,137.2692814,34742.31062,2623.014192,21,Normal
458.785156,15.02191553,-66.97178248,8429.047493,12411.59935,15,Mild_Impact
178.2184566,15.93850517,-98.5728088,23974.57412,2697.848937,15,Normal
336.9439838,15.85613165,36.73423037,8247.098597,13589.65605,78,Severe_Impact
313.2230878,3.466358618,42.06777314,2090.20911,2420.55328,6,Severe_Impact
46.2943507,18.61665471,-42.70280746,24951.19054,15742.57241,15,Severe_Impact
267.9311426,5.139273733,-55.08735007,28978.00071,12907.56086,2,Mild_Impact
261.885505,1.738667757,-12.41151683,35921.51512,11610.36405,78,Severe_Impact
236.5094927,9.979835456,120.3740188,20917.24454,2135.278609,5,Normal
83.53963229,6.124556556,-18.03485703,16313.91106,6856.814871,52,Mild_Impact
689.2943202,3.222496527,21.05973009,3105.473242,6604.0898,23,Severe_Impact
46.40462962,7.074496995,2.268657141,39668.22901,2656.593938,4,Normal
203.9812134,11.05476942,142.5585378,10164.42537,4576.546326,22,Mild_Impact
45.9532828,6.657196127,52.98302479,10398.56729,2559.746539,2,Normal
333.9141244,19.05274204,63.60466974,7261.933782,11298.17723,20,Mild_Impact
239.4229868,18.66783036,63.67515968,28516.03695,1958.241038,20,Normal
711.4833172,16.4984431,100.7882884,20364.04165,6766.319126,81,Severe_Impact
199.8100577,11.34725141,149.882318,26494.49243,4748.035298,22,Normal
171.0821767,3.434269764,28.18465747,10348.86315,4182.996378,22,Normal
94.79538615,5.952050334,-15.89213193,30024.17423,4666.811091,13,Normal
802.3847116,4.553437736,-54.82091042,25691.78335,18655.547,37,Severe_Impact
18.90581245,16.98503092,117.8182041,33462.47457,3410.508623,10,Normal
227.8618568,4.605927542,-82.68890208,23050.08087,12189.2035,18,Severe_Impact
161.5209313,3.458908008,60.62357137,25278.5173,2403.752638,13,Normal
49.68420167,16.08616513,101.9110729,2225.663613,2657.677644,12,Normal
553.5908257,4.653830694,-58.98439953,38720.49466,9208.062183,1,Mild_Impact
340.0158797,17.32087136,16.9451444,19469.74604,10160.04601,50,Mild_Impact
133.2133704,1.968406947,-54.7413193,14501.6255,3583.055214,24,Normal
280.2509755,18.52096191,-86.96922654,35625.14657,6776.142901,37,Mild_Impact
298.2698137,17.99387025,69.73207651,9138.529379,3061.818834,11,Mild_Impact
81.52018005,5.683910084,-54.77401247,25857.03215,487.111424,4,Normal
411.8117708,15.63534452,15.83660856,7363.96508,704.6386689,15,Mild_Impact
529.0960742,6.356263857,-14.01247853,1006.448693,5038.057396,13,Mild_Impact
83.82381388,13.46439196,-77.33982599,2558.932983,6148.895738,37,Severe_Impact
290.9457934,7.577568029,127.7535398,22893.77675,4635.730704,50,Mild_Impact
914.6701092,6.249555095,79.49222799,24244.00628,2883.34152,61,Severe_Impact
767.375175,12.91415817,42.1279446,7932.787093,749.1302218,45,Severe_Impact
93.73624455,12.60528093,113.0025165,21219.04695,4556.049767,19,Normal
164.0511842,9.328209044,126.6244932,29069.69202,7243.024272,26,Mild_Impact
967.0392188,3.249297165,122.2728443,22694.24795,528.5014852,45,Severe_Impact
760.7614266,12.90863251,-9.976910578,20951.58939,2969.450232,23,Severe_Impact
412.2470603,1.496436247,12.4745602,35886.94992,3724.981189,23,Mild_Impact
326.4508564,8.154156753,-97.76715958,2190.789677,7054.816906,7,Mild_Impact
236.5048934,8.90209934,-65.98122341,29407.71468,3781.741746,22,Normal
385.9521757,5.549595424,67.16881539,31978.4561,5889.222269,50,Mild_Impact
40.67015696,10.60031936,94.37288225,37196.19254,3212.986515,23,Normal
194.0654634,2.2849531,74.19131118,37645.54742,1244.634456,19,Normal
365.1240984,7.766828288,32.00030863,18802.64482,11490.96913,47,Severe_Impact
309.844716,1.341789411,-3.249546107,23495.04653,4279.95921,5,Severe_Impact
555.4263264,19.99830984,109.7583016,16887.11576,7009.592435,0,Mild_Impact
448.4913888,11.21443476,147.7202688,8166.289816,16084.70738,68,Severe_Impact
22.75510028,13.09036999,147.7253547,16192.84845,2331.82514,23,Normal
133.0544776,11.59347463,-37.99374732,24878.74085,9241.163938,78,Severe_Impact
48.35115059,18.60819812,136.3190336,38304.81901,2190.196024,12,Normal
337.0000302,18.71314674,72.78462626,36188.00402,19747.54066,5,Severe_Impact
765.0414428,5.726098419,-68.34476937,10978.8025,2239.942566,66,Severe_Impact
111.4294028,18.99042421,64.91650239,1658.77667,4829.761663,19,Normal
175.2999049,5.334988872,3.11952472,30758.74254,12702.1883,44,Severe_Impact
439.1824241,7.253521104,-17.651788,22366.41183,5105.03701,53,Mild_Impact
15.76008469,12.61040183,-76.93388469,24310.11154,7084.904204,35,Mild_Impact
79.02183484,5.889063046,-46.55056731,23386.81228,5561.749738,35,Severe_Impact
344.1364108,9.121726856,-45.06409421,35586.44131,640.7960114,2,Mild_Impact
235.6131102,19.48293377,69.45141781,2544.837226,4570.439993,3,Normal
546.2707588,18.82256387,-94.72752335,26212.05249,18774.3217,54,Severe_Impact
547.6519148,11.28131977,20.59834535,20553.70515,2309.44372,44,Severe_Impact
91.0518148,17.55888021,98.95171806,21854.46324,466.6958475,4,Normal
465.6391748,5.817649722,58.46567621,38715.05678,14799.35521,23,Severe_Impact
429.2798238,8.727107921,-34.12992243,15344.0686,12512.37967,42,Severe_Impact
553.4200768,13.16187339,-82.8538015,9992.43538,299.4261062,61,Severe_Impact
20.81132536,17.39420634,-37.63290533,13207.2521,6669.55194,57,Severe_Impact
316.4549263,1.334769169,53.73662144,9506.748098,8099.287322,23,Mild_Impact
409.1953841,11.44337534,35.59687746,39895.68805,2474.050727,62,Mild_Impact
750.230761,19.72212438,-99.38659803,1114.902125,14349.53849,52,Severe_Impact
22.38028964,17.22160615,83.69903084,36578.19853,15549.00624,52,Severe_Impact
369.628395,2.69442167,-20.49972177,25870.11341,1001.60121,79,Severe_Impact
132.0174562,6.895199582,-81.13103258,22854.71006,14884.86208,83,Severe_Impact
905.3672228,2.139586634,53.15882379,8860.354522,32.38698352,40,Severe_Impact
150.4933488,17.07676185,111.3649375,37565.50772,13600.91651,15,Severe_Impact
49.69713888,6.652154011,105.5639414,31737.55146,1881.93126,7,Normal
372.8772709,3.389571788,-65.52383495,10683.60737,1492.543199,57,Mild_Impact
319.1610814,1.343927277,2.339533981,1518.036436,7105.670547,0,Mild_Impact
175.2361054,8.878233982,-28.10056475,28707.52717,2992.020394,5,Normal
172.2293302,4.014028122,48.91189591,903.8728726,1194.442643,24,Normal
212.9386935,10.56224919,-49.34475708,28556.01439,2224.677275,8,Normal
571.1807636,14.4926283,43.50203064,28030.23326,273.110358,58,Mild_Impact
203.4625912,13.35153416,87.71616975,20620.90141,36.48243572,23,Normal
61.15176445,14.94640926,-23.09277864,16696.87549,154.9107319,1,Normal
126.1311312,1.339557768,-68.21768041,28023.851,5276.287611,36,Mild_Impact
258.5067814,2.497667498,-78.23394115,30881.49368,18469.44726,30,Severe_Impact
129.5583399,3.74004922,15.48225676,6455.679322,2792.004177,22,Normal
333.1785589,15.44743433,47.00447106,22281.6373,12010.68664,46,Mild_Impact
801.9710062,15.75878907,99.52481115,22891.73673,3327.531062,62,Severe_Impact
418.8638744,7.757853682,-34.93659821,11337.31486,18605.55134,62,Severe_Impact
892.7267426,15.50938792,80.84301353,35875.90215,4577.328692,78,Severe_Impact
182.3633855,16.04070204,70.53334382,29801.87252,10800.6871,52,Mild_Impact
599.0522729,4.649278717,-10.91140579,12719.51308,2542.802961,13,Mild_Impact
344.6825065,3.48695524,-90.54509871,7072.611187,6006.0897,6,Mild_Impact
379.771695,7.694307088,50.28244825,30873.04972,2075.55612,61,Severe_Impact
84.30589975,3.031966708,0.529429817,8517.822333,50.5726955,20,Normal
492.4134642,18.58410531,79.78329779,14940.14732,10936.87803,40,Mild_Impact
167.0599632,14.0130516,73.94562829,38417.19296,661.671818,7,Normal
124.2719451,10.11768282,-1.092679017,38358.2564,15339.2516,1,Severe_Impact
670.7016806,13.90840451,133.4275487,23547.04871,11298.57065,35,Severe_Impact
86.21248005,7.264965192,79.81374088,19968.83164,1559.646133,14,Normal
62.96327365,14.28461853,16.1159087,29200.93467,3859.952548,4,Normal
106.6360796,13.23690421,91.36796843,7855.707709,1793.476073,17,Normal
486.2931845,5.665428236,-32.22653981,6452.306866,6162.743859,23,Mild_Impact
73.95198008,10.40405694,-98.33610631,22300.16542,12963.39029,45,Mild_Impact
10.25117125,11.28158586,106.3890898,6536.492608,10096.85334,13,Mild_Impact
654.7252912,14.78110669,-88.9704843,21641.46594,4015.530172,61,Severe_Impact
785.3117658,12.2253371,-71.78810453,10868.04409,17303.02155,52,Severe_Impact
509.8219124,5.364390943,62.83731352,27838.87812,6995.043985,41,Mild_Impact
115.0104925,15.26288286,22.37773497,23116.48036,3873.486445,2,Normal
77.80136797,3.518392027,65.52761285,22998.7409,7914.892296,32,Mild_Impact
51.6608249,16.77718382,23.5608059,31382.13671,1996.504968,12,Normal
138.2910593,8.252270929,13.4426811,32956.86057,2908.25334,18,Severe_Impact
133.8597978,15.46376822,-22.80017904,15963.0939,7517.225963,52,Mild_Impact
287.3064744,8.726891777,-80.54133969,32277.32884,3936.784548,45,Mild_Impact
376.906878,14.4941611,-79.13938874,33252.84396,11265.54371,9,Mild_Impact
96.8537272,13.33000339,-7.130281785,10418.58361,18563.54232,76,Severe_Impact
125.8070003,5.917699244,-9.270981256,15187.62945,2417.658903,2,Normal
8.07669804,16.0510176,-18.45237922,29226.57323,2355.922237,6,Normal
704.4091484,19.46078781,-56.42809129,38725.15885,18464.17013,13,Severe_Impact
52.2594841,4.076003038,55.62366065,39731.25293,2369.73265,8,Normal
169.5674676,12.03323852,88.84524418,16969.54456,732.9507303,23,Mild_Impact
259.6107982,16.73984751,-48.88231589,26400.78315,8839.49699,0,Mild_Impact
76.914198,6.373459204,79.01703751,26758.63703,570.4039735,24,Normal
220.9621794,10.827459,-7.80654619,23115.20767,4318.376944,5,Normal
424.4367072,15.01662734,-93.99753181,18381.34618,300.3009342,78,Severe_Impact
903.094108,5.745186887,76.44532312,911.4228178,6581.855676,5,Severe_Impact
401.6211962,15.3568018,53.9728634,34551.12012,6087.554572,62,Severe_Impact
250.2634966,1.507970941,113.7422937,39909.92663,10341.02672,15,Severe_Impact
31.53812953,14.06385331,117.1897214,33465.12434,3865.213095,9,Normal
189.4751294,1.973531798,-30.86916268,4060.736369,4663.700574,6,Normal
107.6569831,17.53255286,12.9588507,6109.101598,4902.393334,24,Normal
199.6013364,19.56880053,-79.28999418,17864.52623,4072.875227,16,Normal
32.22457983,4.268658735,95.91858933,36593.64292,1646.540174,14,Normal
390.7910527,5.208350256,108.6692123,27433.73014,6721.19412,2,Mild_Impact
221.7068767,17.07307617,-43.53060351,3857.362348,720.9804365,1,Mild_Impact
145.5593631,7.517753759,131.3572076,24199.65939,4549.434253,9,Normal
202.3921533,14.90817893,42.22113904,38785.06366,3290.148578,22,Normal
491.3776186,9.78866625,57.18685002,29402.9135,7545.729534,37,Mild_Impact
279.7805778,8.003199962,128.4819543,3483.986166,12016.34115,52,Mild_Impact
865.6177414,4.430543533,30.79123812,34268.4602,19353.08259,22,Severe_Impact
172.7489597,1.50017193,-73.53507629,34416.37466,7850.093454,53,Mild_Impact
316.3606064,2.632389519,31.63542011,22428.28739,1483.560236,59,Severe_Impact
109.8379607,16.449371,0.970378438,25324.03677,4079.112357,11,Normal
37.33119017,6.509872626,33.0226849,34057.8139,752.2649957,55,Mild_Impact
386.3780824,5.674196602,-76.22860338,519.269489,5795.930974,73,Severe_Impact
189.3554296,5.362994293,-75.11609215,12121.22415,11447.84437,9,Mild_Impact
360.250611,7.304832802,90.88957947,18614.55276,3503.15264,32,Severe_Impact
47.69801297,13.08497327,61.62160542,18074.23843,2289.497374,22,Normal
159.6064957,4.580181528,122.1559622,34356.33342,872.9216075,20,Normal
805.7128432,12.80692977,85.31669776,25481.2634,6587.145942,11,Severe_Impact
236.3059669,1.967663031,64.45330989,6625.078957,6272.122389,2,Mild_Impact
695.7263566,12.23683173,125.484486,37635.85207,11913.55658,17,Severe_Impact
332.2091018,2.186440273,-92.10997826,21665.97646,3245.207237,18,Mild_Impact
895.1958372,4.375467418,120.1765975,31034.96923,11611.84084,39,Severe_Impact
214.4530049,17.92224141,-25.87951338,34890.78462,10127.94997,59,Mild_Impact
599.8236995,14.94082506,-1.756661599,8837.238372,5753.242837,63,Mild_Impact
136.3061527,5.29274157,66.67596501,2292.890299,1824.928769,17,Normal
14.23203214,7.19833363,-67.90152507,4580.354281,11976.16248,61,Severe_Impact
